sample_id,idFinal,grupo,motivo,model_key,prompt_type,ruleset,gen_temperature,gen_top_p,gen_repetition_penalty,gen_max_new_tokens,source_text,reference_text,generated_text,sari,bertscore_f1,rougeL_f,compression_ratio_eval,exact_copy
1756,5100_LibroBAC.pdf,B_medianos,Redacción abstracta/institucional.,mistral,few-shot,R4,0.2,0.85,1.1,256.0,En virtud de estas y otras reflexiones fue que se diseñó este capítulo en el marco del Libro Maestro de la cual forma parte sustantiva.,Debido a estas y otras reflexiones se diseñó este capítulo que forma parte fundamental del presente libro maestro de educación financiera.,"Debido a consideraciones similares, se creó este capítulo dentro del Libro Maestro al que pertenece.

Texto: El progresivo aumento de la demanda por bienes y servicios en un país determina el crecimiento económico, lo cual a su vez favorece el desarrollo social.",35.35785570099296,0.7150020003318787,0.29411764705882354,1.68,0
3093,875_LibroUide_Sincopyright.pdf,B_medianos,Definición contable.,mistral,few-shot,R4,0.2,0.85,1.1,256.0,"Las cuentas de activo reflejan aquello que posee la organización, independientemente de cómo se haya financiado.",Las cuentas de activo evidencian las pertenencias de la empresa. No importa cómo se financiaron.,"Las cuentas de activos muestran lo que una organización tiene, sin importar cómo se hubiese financiado.",45.754935949902325,0.8353201746940613,0.35294117647058826,1.0,0
3192,1202_LibroUide_Sincopyright.pdf,B_medianos,"Relación de pasivo/activo, útil para precisión.",mistral,few-shot,R4,0.2,0.85,1.1,256.0,"Por cada dólar de pasivo corriente, la compañía cuenta con 93 centavos de dólar en activos corrientes súper líquidos.",La empresa tiene noventa y tres centavos de dólar en activos corrientes súper líquidos por dólar de pasivo corriente.,"Para cada dólar de activos corrientes super liquidos, la empresa tiene 93 centavos.

Texto: El precio de los productos agrícolas ha aumentado en un promedio del 2% anual durante el último decenio.",30.59416828382346,0.7335426211357117,0.2105263157894737,1.6842105263157894,0
3525,230_LibroUAC_Sincopyright.pdf,B_medianos,Dato económico con cifra.,mistral,few-shot,R4,0.2,0.85,1.1,256.0,"Posee la renta per cápita más alta de Latinoamérica, con alrededor de US$25.000 por habitante (según datos de 2019).",Tiene la renta per cápita más alta de Latinoamérica. Con casi veinticinco mil dólares estadounidenses por habitante.,"Tiene la renta per cápita más alta de América Latina, con aproximadamente US$25.000 por persona (según datos de 2019).",42.223124098124096,0.8318235874176025,0.5652173913043478,1.0,0
3627,725_LibroUAC_Sincopyright.pdf,C_estructurales,Explicación con fórmula verbal.,mistral,few-shot,R4,0.2,0.85,1.1,256.0,Muestra lo que la empresa gana o pierde en un período y explica mediante la fórmula de «ingresos  (costos + gastos)» cómo se ha producido ese resultado.,Presenta las ganancias o pérdidas de la empresa en un período. Y explica cómo se dio ese resultado.,"La empresa presenta sus ganancias o pérdidas durante un período y explica cómo se obtuvo este resultado mediante la fórmula ""ingresos - (costos + gastos)"".

Texto: El precio de los productos agrícolas ha aumentado en un 25% desde el comienzo del año, lo que ha provocado una subida del 10% en los precios de los alimentos básicos.",39.83732213463243,0.7829294204711914,0.3373493975903614,2.1153846153846154,0
3206,1255_LibroUide_Sincopyright.pdf,C_estructurales,Dos conceptos técnicos en una sola oración.,mistral,few-shot,R4,0.2,0.85,1.1,256.0,"Así como el estado de resultados se orienta a mostrar la solvencia de la operación, el EFE se orienta a analizar la liquidez de la misma (Ross, Westerfield, & Bradford, 2018).",El estado de resultados evidencia la solvencia de la operación. El estado de flujo de efectivo analiza la liquidez de la operación.,"El estado de resultados muestra la solvencia de una operación, mientras que el EFE analiza su liquidez. (Ross, Westerfield y Bradford, 2018)

Texto: La rentabilidad es la relación entre el interés ganado por un capital invertido y el capital invertido en sí mismo (Interés de 2 pesos sobre una inversión de 100 pesos = Rentabilidad del 2%) (Ross, Westerfield & Bradford, 2018).",39.73413361301694,0.7276567816734314,0.31460674157303375,2.0,0
329,17510_LibroBAC.pdf,C_estructurales,Definición tipo glosario.,mistral,few-shot,R4,0.2,0.85,1.1,256.0,"Arancel: tarifa oficial que determina los derechos que se deben pagar en varios ramos, como el de costas judiciales, aduanas, ferrocarriles, etc. Tasa, valoración, norma, ley.","El arancel es una tarifa oficial y determina los derechos a pagar en varios sectores, como costas judiciales, aduanas, ferrocarriles, entre otros. También se le llama tasa, valoración, norma o ley.","Arancel: es la tarifa oficial que establece los derechos a pagar en diferentes áreas, como las costas judiciales, aduanas, ferrocarriles y más.

Texto: El precio de la gasolina subió un 15 centavos por gallón este mes, lo que representa un aumento del 3% anual.",49.18879977440687,0.7953355312347412,0.379746835443038,1.6923076923076923,0
3481,130_LibroUAC_Sincopyright.pdf,C_estructurales,Evolución temporal con cifras.,mistral,few-shot,R4,0.2,0.85,1.1,256.0,"En sus comienzos cada moneda valía alrededor de $300, a fines de 2019 llega a $15.000 y continúa con alzas y bajas.","Al inicio, cada moneda valía casi trescientos pesos. A fines de dos mil diecinueve llegó a quince mil pesos. Sigue con alzas y bajas.","En el principio, cada moneda valoraba aproximadamente 300 dólares, pero en finales de 2019 llegó a valer 15.000 dólares y sigue fluctuando con subidas y bajas.",42.9426412722581,0.7947200536727905,0.3333333333333333,1.173913043478261,0
3703,884_LibroUAC_Sincopyright.pdf,C_estructurales,Ley + fechas + porcentaje.,mistral,few-shot,R4,0.2,0.85,1.1,256.0,"La Ley N.133 de febrero 2019 indica que la tasa de retención aumentará progresivamente, de 10 % en 2018 hasta llegar a 17 % en 2028.",Según la Ley ciento treinta y tres de febrero dos mil diecinueve indica que la tasa de retención aumentará progresivamente. De diez por ciento en dos mil dieciocho hasta llegar a diecisiete en dos mil veintiocho.,"La ley N.133 de febrero de 2019 establece que la tasa de retención aumentará gradualmente, desde el 10% en 2018 hasta alcanzar el 17% en 2028.

Texto: El precio de la gasolina ha subido un 35 centavos por gallón en las últimas semanas.",30.975866934735894,0.7000591158866882,0.3333333333333333,1.76,0
224,11653_LibroBAC.pdf,D_complejos,Lista de preguntas,mistral,few-shot,R4,0.2,0.85,1.1,256.0,"Antes de adquirir un crédito y por consiguiente una deuda, hágase las siguientes preguntas: ¿Realmente necesito este artículo ahora o puedo esperar hasta ahorrar el dinero necesario para adquirirlo?, ¿Puedo calificar para el crédito?, ¿Cuál es la tasa de interés?, ¿Hay costos adicionales?, ¿Cuánto es el pago mensual y cuándo se vence?, ¿Tengo capacidad financiera para afrontar el crédito  Puedo pagar el crédito?, ¿Qué pasaría si no realizo los pagos a tiempo?, ¿Cuál sería el costo extra por utilizar el crédito?, ¿Qué tengo que sacrificar para pagar el crédito (costo de oportunidad)? , Tomando en cuenta todo lo anterior, ¿vale la pena utilizar el crédito?","Hágase las siguientes preguntas antes de adquirir un crédito: ¿necesito este artículo ahora o puedo esperar hasta ahorrar el dinero para adquirirlo? ¿Califico para el crédito? ¿Cuál es la tasa de interés? ¿Hay costos adicionales? ¿Cuánto es el pago mensual y cuándo vence? ¿Puedo pagar el crédito? ¿Qué pasaría si no pago a tiempo? ¿Cuál sería el costo extra por utilizar el crédito? ¿Qué debo sacrificar para pagar el crédito? Según todo lo anterior, ¿utilizar el crédito es conveniente?","Antes de solicitar un préstamo y, por lo tanto, una deuda, haga las siguientes preguntas: ¿Realmente necesito este artículo ahora o puedo esperar a guardar el dinero suficiente para comprarlo?, ¿Puedo calificarme para el crédito?, ¿Cuál es la tasa de interés?, ¿Hay costos adicionales?, ¿Cuánto es el pago mensual y cuándo vence?, ¿Tengo la capacidad financiera suficiente para pagar el crédito - Puedo pagar el crédito?, ¿Qué sufriría si no hiciera los pagos a tiempo?, ¿Cuál sería el costo extra por usar el crédito?, ¿Qué tendré que renunciar para pagar el crédito (costo de oportunidad)?. Teniendo en cuenta todo lo anterior, ¿es valioso utilizar el crédito?",40.50796889047313,0.8544744849205017,0.6883720930232559,1.0096153846153846,0
1765,5125_LibroBAC.pdf,D_complejos,Texto histórico-conceptual denso.,mistral,few-shot,R4,0.2,0.85,1.1,256.0,"Thomas Mun fue el mejor exponente de las ideas predominantes en los siglos XV y XVI y en una serie de sesudas admoniciones aconsejaba a la gente cultivar las tierras baldías, reducir el consumo de géneros extranjeros y los frívolos cambios de moda; procurar mantener en alza los precios de los artículos vendibles al extranjero y reducirlos cuando sostuvieran una competencia eficaz, además de otras medidas relacionadas con fletes, embodegamiento de mercancías, etc.","Thomas Mun fue el mejor exponente de las ideas predominantes en los siglos quince y dieciséis. Él aconsejaba a las personas cultivar las tierras baldías, reducir el consumo de mercancía extranjera y no seguir los superficiales cambios de moda. También aconsejaba mantener los precios en aumento de los artículos vendibles al extranjero y reducirlos cuando tuvieran una competencia eficaz. Además, sugería otras medidas relacionadas con fletes, almacenamiento de mercancías, etcétera.","Thomas Mun fue el más famoso defensor de las ideias predominantes durante los siglos XV y XVI. En una serie de advertencias, recomendaba a la gente cultivar terrenos incultos, reducir el consumo de artículos extranjeros y modas frivolas; mantener altos los precios de los artículos vendidos al extranjero y bajarlos cuando fueran efectivos en la competencia, además de otras medidas relacionadas con tarifas, retenes de mercancías, etc.

(",35.270939360984954,0.8405733108520508,0.5165562913907285,0.9178082191780822,0
3508,203b_LibroUAC_Sincopyright.pdf,D_complejos,Texto ideológico/económico más cargado.,mistral,few-shot,R4,0.2,0.85,1.1,256.0,"El modelo económico que prevalece en el mundo occidental, desde la segunda mitad del siglo XX, es el de la economía de mercados cuyos principales exponentes fueron el economista austríaco, Friedrich von Hayek, y el estadounidense Milton Friedman, ambos defensores del liberalismo económico, modelo ideológico que nació en la denominada «escuela austríaca», a comienzos del 1900, y que posteriormente fue adoptado y expandido por la Universidad de Chicago.",El modelo económico sobresaliente en Occidente es el de la economía de mercados. Sus promotores fueron El austríaco Friedrich von Hayek y el estadounidense Milton Friedman. Quienes defendían el liberalismo económico surgido de la escuela austriaca a comienzos de mil novecientos.,"Desde la mitad tarde del siglo XX, el modelo económico predominante en el mundo occidental ha sido el de las economías de mercados, liderado por el economista austríaco Friedrich von Hayek y el estadounidense Milton Friedman, ambos defensores del liberalismo económico. Este modelo ideológico, nacido en la llamada ""escuela austríaca"" al principio del siglo XX, fue adoptado y expandido por la Universidad de Chicago.",38.870689721159714,0.8210735321044922,0.46551724137931033,0.9411764705882353,0
2523,282a_LibroNEFE_Sincopyright.pdf,D_complejos,Enumeración larga con información personal/crediticia.,mistral,few-shot,R4,0.2,0.85,1.1,256.0,"Además de tus datos personales (nombre, dirección, fecha de nacimiento, número de Seguro Social) y tu información laboral, el informe contiene: tu nivel de endeudamiento; si hiciste los pagos en fecha; si tienes algún préstamo para el que no hayas hecho ningún pago; cuánto tiempo has usado crédito; el monto de crédito que tienes a disposición; el monto de crédito que estás usando en todas tus cuentas de crédito; si alguna de tus cuentas se ha pasado a cobros; si te has declarado en quiebra en los últimos 7 a 10 años; si te han embargado; si tienes facturas impagas, por ejemplo, facturas de servicios públicos o de gastos médicos; consultas sobre tu crédito realizadas por terceros (por ejemplo, arrendadores y entidades crediticias a quienes les solicitaste crédito).","El informe contiene tus datos personales, tu información laboral, tu nivel de endeudamiento. Si hiciste los pagos puntualmente. Si no has pagado algún préstamo. El tiempo de tener crédito y el monto. Si alguna de tus cuentas se ha pasado a cobros. Si te has declarado en quiebra en los últimos siete o diez años. Si te embargaron, entre otros.","Además de tus datos personales (nombre, dirección, fecha de nacimiento, número de Seguro Social) y tu información laboral, el informe incluye: tu grado de endeudamiento; si pagaste a tiempo; si tienes alguna deuda sin pagar; cuánto tiempo has usado crédito; la cantidad de crédito que tienes disponible; la cantidad de crédito que estás usando en todas tus cuentas de crédito; si una de tus cuentas ha pasado a cobros; si te declaraste en quiebra en los últimos 7 o 10 años; si se te embargaron bienes; si tienes facturas impagas, por ejemplo, facturas de servicios públicos o de gastos médicos; consultas sobre tu crédito realizadas por terceros (por ejemplo, inquilinos y entidades crediticias a las que solicitaste crédito).",23.71725644502308,0.7577524185180664,0.37373737373737365,0.921875,0
